race_code,race_date,st65,p6_12_n,p6_12_win,p6_12_makuri,p6_12_makurizashi,p6_12_attack,second_score,second_rank,gap,attack_potential,st_score,straight_score,ex_score,lap_score,mawari_score,first,second,third
20240930TMG08,2024-09-30,内側より上,38,2.6315789473684212,0.0,2.6315789473684212,2.6315789473684212,26.0,5,5.0,6.0,5.0,1.0,3.0,3.0,5.0,1,6,5
20240930TMG09,2024-09-30,内側より上,30,0.0,0.0,0.0,0.0,20.0,4,17.0,4.0,3.0,1.0,3.0,2.0,4.0,1,5,2
20240930TMG10,2024-09-30,内側より下,26,0.0,0.0,0.0,0.0,27.0,3,5.0,7.0,3.0,4.0,4.0,2.0,4.0,1,4,2
20240930TMG12,2024-09-30,内側より下,36,0.0,0.0,0.0,0.0,19.0,6,14.0,8.0,5.0,3.0,4.0,1.0,1.0,1,3,2
20241001TMG01,2024-10-01,内側より上,87,0.0,0.0,0.0,0.0,21.0,5,13.0,6.0,5.0,1.0,4.0,2.0,3.0,1,4,3
20241001TMG02,2024-10-01,内側より上,41,2.4390243902439024,0.0,2.4390243902439024,2.4390243902439024,28.0,3,8.0,8.0,3.0,5.0,3.0,3.0,3.0,1,4,6
20241001TMG03,2024-10-01,内側より上,64,0.0,0.0,0.0,0.0,26.0,3,11.0,7.0,2.0,5.0,4.0,2.0,3.0,3,4,1
20241001TMG04,2024-10-01,内側より下,31,0.0,0.0,0.0,0.0,26.0,2,3.0,4.0,3.0,1.0,3.0,4.0,5.0,4,2,1
20241001TMG06,2024-10-01,内側より上,36,8.333333333333334,2.7777777777777777,5.555555555555555,8.333333333333332,25.0,3,1.0,6.0,5.0,1.0,4.0,3.0,4.0,3,6,1
20241001TMG07,2024-10-01,内側より上,64,0.0,0.0,0.0,0.0,25.0,3,5.0,6.0,5.0,1.0,4.0,2.0,5.0,3,4,2
20241001TMG08,2024-10-01,内側より下,27,0.0,0.0,0.0,0.0,32.0,1,0.0,10.0,5.0,5.0,3.0,5.0,2.0,1,3,6
20241001TMG09,2024-10-01,内側より下,66,0.0,0.0,0.0,0.0,22.0,4,14.0,10.0,5.0,5.0,3.0,1.0,1.0,1,4,2
20241001TMG10,2024-10-01,内側より下,31,0.0,0.0,0.0,0.0,20.0,5,9.0,3.0,2.0,1.0,2.0,2.0,5.0,1,2,3
20241001TMG11,2024-10-01,内側より下,40,5.0,0.0,5.0,5.0,30.0,1,0.0,7.0,5.0,2.0,3.0,5.0,4.0,3,5,1
20241001TMG12,2024-10-01,内側より下,35,5.714285714285714,0.0,0.0,0.0,27.0,4,7.0,10.0,5.0,5.0,4.0,3.0,1.0,5,4,6
20241009TMG01,2024-10-09,内側より上,50,0.0,0.0,0.0,0.0,14.0,6,19.0,4.0,3.0,1.0,3.0,1.0,2.0,4,5,3
20241009TMG02,2024-10-09,内側より下,25,0.0,0.0,0.0,0.0,28.0,2,6.0,5.0,3.0,2.0,5.0,4.0,4.0,1,2,5
20241009TMG03,2024-10-09,内側より下,31,0.0,0.0,0.0,0.0,24.0,6,8.0,9.0,5.0,4.0,3.0,2.0,2.0,3,6,4
20241009TMG04,2024-10-09,内側より下,26,0.0,0.0,0.0,0.0,23.0,5,7.0,4.0,3.0,1.0,4.0,3.0,4.0,1,2,4
20241009TMG05,2024-10-09,内側より下,36,2.7777777777777777,2.7777777777777777,0.0,2.7777777777777777,29.0,3,4.0,10.0,5.0,5.0,4.0,3.0,2.0,1,5,2
20241009TMG06,2024-10-09,内側より上,123,0.0,0.0,0.0,0.0,20.0,6,18.0,7.0,2.0,5.0,4.0,1.0,1.0,1,3,5
20241009TMG07,2024-10-09,内側より上,33,6.0606060606060606,3.0303030303030303,3.0303030303030303,6.0606060606060606,14.0,6,23.0,4.0,3.0,1.0,3.0,1.0,2.0,1,5,6
20241009TMG09,2024-10-09,内側より下,24,0.0,0.0,0.0,0.0,23.0,3,10.0,5.0,3.0,2.0,4.0,4.0,2.0,1,3,4
20241009TMG10,2024-10-09,内側より下,27,3.7037037037037037,0.0,0.0,0.0,28.0,2,2.0,10.0,5.0,5.0,3.0,4.0,1.0,1,3,2
20241009TMG11,2024-10-09,内側より上,21,0.0,0.0,0.0,0.0,22.0,3,17.0,7.0,5.0,2.0,3.0,2.0,3.0,2,5,6
20241009TMG12,2024-10-09,内側より下,31,6.451612903225806,0.0,0.0,0.0,20.0,6,13.0,6.0,5.0,1.0,3.0,3.0,2.0,1,2,4
20241010TMG01,2024-10-10,内側より下,40,2.5,0.0,0.0,0.0,24.0,4,10.0,4.0,3.0,1.0,5.0,2.0,5.0,1,3,2
20241010TMG02,2024-10-10,内側より上,51,0.0,0.0,0.0,0.0,12.0,6,20.0,4.0,3.0,1.0,3.0,1.0,1.0,2,3,1
20241010TMG03,2024-10-10,内側より下,25,0.0,0.0,0.0,0.0,26.0,5,5.0,8.0,3.0,5.0,5.0,3.0,1.0,2,3,4
20241010TMG04,2024-10-10,内側より上,28,0.0,0.0,0.0,0.0,22.0,5,16.0,6.0,5.0,1.0,5.0,1.0,4.0,4,3,2
20241010TMG05,2024-10-10,内側より上,30,3.3333333333333335,0.0,3.3333333333333335,3.3333333333333335,26.0,2,7.0,4.0,3.0,1.0,3.0,4.0,5.0,5,1,4
20241010TMG06,2024-10-10,内側より下,124,0.0,0.0,0.0,0.0,22.0,5,7.0,4.0,3.0,1.0,5.0,1.0,5.0,1,3,4
20241010TMG07,2024-10-10,内側より上,51,0.0,0.0,0.0,0.0,13.0,6,22.0,4.0,3.0,1.0,4.0,1.0,1.0,1,4,2
20241010TMG08,2024-10-10,内側より下,37,2.7027027027027026,0.0,2.7027027027027026,2.7027027027027026,27.0,2,8.0,6.0,5.0,1.0,4.0,3.0,5.0,2,1,3
20241010TMG09,2024-10-10,内側より下,31,12.903225806451612,6.451612903225806,3.225806451612903,9.677419354838708,33.0,1,0.0,7.0,2.0,5.0,5.0,5.0,3.0,4,1,6
20241010TMG10,2024-10-10,内側より上,41,0.0,0.0,0.0,0.0,25.0,4,12.0,7.0,5.0,2.0,4.0,2.0,4.0,1,2,3
20241010TMG11,2024-10-10,内側より下,25,0.0,0.0,0.0,0.0,24.0,6,12.0,10.0,5.0,5.0,5.0,1.0,1.0,3,2,5
20241010TMG12,2024-10-10,内側より下,44,0.0,0.0,0.0,0.0,24.0,5,10.0,7.0,5.0,2.0,5.0,3.0,2.0,1,3,5
20241011TMG01,2024-10-11,内側より上,53,0.0,0.0,0.0,0.0,13.0,6,22.0,3.0,2.0,1.0,3.0,1.0,2.0,1,2,4
20241011TMG02,2024-10-11,内側より下,25,0.0,0.0,0.0,0.0,28.0,3,4.0,7.0,5.0,2.0,5.0,3.0,4.0,1,4,6
20241011TMG03,2024-10-11,内側より下,125,0.0,0.0,0.0,0.0,21.0,5,9.0,6.0,3.0,3.0,4.0,1.0,3.0,4,2,3
20241011TMG04,2024-10-11,内側より上,41,2.4390243902439024,2.4390243902439024,0.0,2.4390243902439024,23.0,4,8.0,6.0,5.0,1.0,4.0,1.0,5.0,1,6,3
20241011TMG05,2024-10-11,内側より下,26,0.0,0.0,0.0,0.0,30.0,1,0.0,6.0,3.0,3.0,5.0,3.0,5.0,1,2,4
20241011TMG06,2024-10-11,内側より上,6,0.0,0.0,0.0,0.0,22.0,5,13.0,6.0,5.0,1.0,5.0,1.0,4.0,2,1,4
20241011TMG08,2024-10-11,内側より下,31,6.451612903225806,3.225806451612903,0.0,3.225806451612903,33.0,2,1.0,8.0,3.0,5.0,4.0,4.0,4.0,2,1,4
20241011TMG09,2024-10-11,内側より下,29,0.0,0.0,0.0,0.0,24.0,3,11.0,9.0,5.0,4.0,3.0,2.0,2.0,2,1,4
20241011TMG10,2024-10-11,内側より上,31,3.225806451612903,3.225806451612903,0.0,3.225806451612903,24.0,4,3.0,8.0,5.0,3.0,3.0,1.0,4.0,3,2,4
20241011TMG11,2024-10-11,内側より上,38,2.6315789473684212,0.0,2.6315789473684212,2.6315789473684212,29.0,2,4.0,10.0,5.0,5.0,4.0,3.0,2.0,3,1,5
20241011TMG12,2024-10-11,内側より下,42,0.0,0.0,0.0,0.0,25.0,5,11.0,10.0,5.0,5.0,4.0,2.0,1.0,1,4,2
20241012TMG01,2024-10-12,内側より上,54,0.0,0.0,0.0,0.0,15.0,6,18.0,6.0,5.0,1.0,2.0,1.0,2.0,2,3,1
20241012TMG02,2024-10-12,内側より下,24,4.166666666666667,4.166666666666667,0.0,4.166666666666667,23.0,4,10.0,6.0,5.0,1.0,4.0,3.0,3.0,1,3,2
20241012TMG03,2024-10-12,内側より下,21,0.0,0.0,0.0,0.0,24.0,4,10.0,4.0,3.0,1.0,5.0,2.0,5.0,3,6,5
20241012TMG04,2024-10-12,内側より下,25,0.0,0.0,0.0,0.0,25.0,5,5.0,6.0,5.0,1.0,4.0,2.0,5.0,4,2,5
20241012TMG05,2024-10-12,内側より下,33,0.0,0.0,0.0,0.0,36.0,1,0.0,8.0,3.0,5.0,5.0,5.0,4.0,1,6,4
20241012TMG07,2024-10-12,内側より上,54,0.0,0.0,0.0,0.0,22.0,6,11.0,10.0,5.0,5.0,3.0,1.0,1.0,1,2,5
20241012TMG08,2024-10-12,内側より下,19,5.2631578947368425,0.0,0.0,0.0,22.0,5,9.0,8.0,3.0,5.0,3.0,1.0,2.0,2,1,6
20241012TMG09,2024-10-12,内側より下,37,2.7027027027027026,2.7027027027027026,0.0,2.7027027027027026,28.0,1,0.0,8.0,3.0,5.0,3.0,5.0,1.0,1,6,4
20241012TMG10,2024-10-12,内側より下,25,8.0,0.0,4.0,4.0,22.0,6,14.0,6.0,5.0,1.0,5.0,2.0,3.0,1,2,3
20241012TMG11,2024-10-12,内側より下,35,0.0,0.0,0.0,0.0,17.0,6,15.0,4.0,3.0,1.0,2.0,4.0,1.0,1,4,6
20241012TMG12,2024-10-12,内側より下,30,6.666666666666667,0.0,0.0,0.0,22.0,4,12.0,6.0,5.0,1.0,3.0,2.0,4.0,1,5,6
20241013TMG01,2024-10-13,内側より下,32,6.25,0.0,0.0,0.0,22.0,4,14.0,6.0,5.0,1.0,3.0,4.0,2.0,3,2,1
20241013TMG02,2024-10-13,内側より上,42,2.380952380952381,2.380952380952381,0.0,2.380952380952381,18.0,6,15.0,4.0,3.0,1.0,5.0,2.0,2.0,1,3,4
20241013TMG03,2024-10-13,内側より下,32,0.0,0.0,0.0,0.0,18.0,5,20.0,4.0,3.0,1.0,3.0,2.0,3.0,2,1,5
20241013TMG04,2024-10-13,内側より下,126,0.0,0.0,0.0,0.0,24.0,6,7.0,10.0,5.0,5.0,3.0,2.0,1.0,3,5,4
20241013TMG05,2024-10-13,内側より上,56,0.0,0.0,0.0,0.0,18.0,6,18.0,7.0,5.0,2.0,3.0,1.0,2.0,5,1,2
20241013TMG06,2024-10-13,内側より下,26,0.0,0.0,0.0,0.0,17.0,6,16.0,4.0,3.0,1.0,4.0,1.0,3.0,1,4,2
20241013TMG07,2024-10-13,内側より下,30,0.0,0.0,0.0,0.0,24.0,4,10.0,6.0,3.0,3.0,3.0,3.0,3.0,1,5,2
20241013TMG08,2024-10-13,内側より下,34,5.882352941176471,2.9411764705882355,2.9411764705882355,5.882352941176471,20.0,5,11.0,5.0,3.0,2.0,5.0,1.0,3.0,1,6,5
20241013TMG09,2024-10-13,内側より下,25,4.0,4.0,0.0,4.0,23.0,4,7.0,4.0,3.0,1.0,4.0,2.0,5.0,2,1,4
20241013TMG10,2024-10-13,内側より下,31,3.225806451612903,0.0,3.225806451612903,3.225806451612903,23.0,4,10.0,4.0,3.0,1.0,4.0,3.0,4.0,2,3,4
20241013TMG11,2024-10-13,内側より下,20,5.0,0.0,0.0,0.0,22.0,6,8.0,10.0,5.0,5.0,3.0,1.0,1.0,1,2,5
20241013TMG12,2024-10-13,内側より下,36,0.0,0.0,0.0,0.0,15.0,6,21.0,4.0,2.0,2.0,3.0,1.0,2.0,1,2,3
20241014TMG01,2024-10-14,内側より下,127,0.0,0.0,0.0,0.0,17.0,6,18.0,5.0,3.0,2.0,4.0,1.0,2.0,1,4,5
20241014TMG02,2024-10-14,内側より下,40,2.5,0.0,0.0,0.0,25.0,4,11.0,8.0,5.0,3.0,4.0,4.0,1.0,1,2,4
20241014TMG03,2024-10-14,内側より上,57,0.0,0.0,0.0,0.0,14.0,6,21.0,6.0,5.0,1.0,3.0,1.0,1.0,2,1,4
20241014TMG04,2024-10-14,内側より下,26,0.0,0.0,0.0,0.0,28.0,3,4.0,9.0,5.0,4.0,5.0,4.0,1.0,2,1,3
20241014TMG05,2024-10-14,内側より上,45,0.0,0.0,0.0,0.0,27.0,3,5.0,4.0,3.0,1.0,4.0,5.0,4.0,3,4,6
20241014TMG06,2024-10-14,同じ,22,0.0,0.0,0.0,0.0,33.0,1,0.0,10.0,5.0,5.0,4.0,4.0,3.0,4,1,6
20241014TMG07,2024-10-14,内側より上,57,0.0,0.0,0.0,0.0,14.0,6,18.0,4.0,1.0,3.0,3.0,1.0,1.0,1,4,3
20241014TMG08,2024-10-14,内側より上,43,2.3255813953488373,2.3255813953488373,0.0,2.3255813953488373,25.0,3,10.0,4.0,3.0,1.0,4.0,4.0,4.0,3,6,5
20241014TMG09,2024-10-14,内側より下,27,0.0,0.0,0.0,0.0,16.0,6,15.0,6.0,5.0,1.0,3.0,2.0,1.0,1,4,2
20241014TMG10,2024-10-14,同じ,31,6.451612903225806,0.0,0.0,0.0,23.0,5,9.0,3.0,2.0,1.0,3.0,3.0,5.0,2,1,3
20241014TMG11,2024-10-14,内側より上,32,0.0,0.0,0.0,0.0,36.0,1,0.0,10.0,5.0,5.0,5.0,4.0,4.0,1,2,3
20241014TMG12,2024-10-14,内側より下,34,0.0,0.0,0.0,0.0,27.0,4,10.0,6.0,5.0,1.0,4.0,3.0,5.0,1,4,3
20241017TMG01,2024-10-17,内側より下,35,2.857142857142857,2.857142857142857,0.0,2.857142857142857,30.0,2,5.0,7.0,5.0,2.0,5.0,3.0,5.0,1,2,6
20241017TMG02,2024-10-17,内側より下,26,0.0,0.0,0.0,0.0,18.0,6,11.0,5.0,3.0,2.0,3.0,1.0,3.0,4,5,1
20241017TMG03,2024-10-17,内側より上,38,0.0,0.0,0.0,0.0,30.0,2,7.0,9.0,5.0,4.0,3.0,3.0,4.0,1,2,4
20241017TMG04,2024-10-17,内側より下,103,0.970873786407767,0.0,0.0,0.0,29.0,1,0.0,10.0,5.0,5.0,4.0,3.0,2.0,1,6,2
20241017TMG05,2024-10-17,内側より上,28,3.5714285714285716,0.0,3.5714285714285716,3.5714285714285716,29.0,3,5.0,8.0,3.0,5.0,4.0,5.0,1.0,1,4,3
20241017TMG06,2024-10-17,内側より下,10,10.0,0.0,10.0,10.0,29.0,1,0.0,8.0,3.0,5.0,4.0,3.0,3.0,3,5,6
20241017TMG07,2024-10-17,内側より下,36,0.0,0.0,0.0,0.0,24.0,4,11.0,6.0,5.0,1.0,3.0,2.0,5.0,2,1,6
20241017TMG10,2024-10-17,内側より下,41,0.0,0.0,0.0,0.0,22.0,6,12.0,6.0,5.0,1.0,3.0,1.0,5.0,1,3,6
20241017TMG11,2024-10-17,内側より下,32,0.0,0.0,0.0,0.0,19.0,4,17.0,4.0,2.0,2.0,3.0,3.0,2.0,1,5,6
20241017TMG12,2024-10-17,内側より下,28,7.142857142857143,0.0,3.5714285714285716,3.5714285714285716,21.0,5,14.0,4.0,3.0,1.0,4.0,2.0,4.0,1,3,4
20241018TMG01,2024-10-18,内側より上,50,0.0,0.0,0.0,0.0,26.0,4,14.0,8.0,3.0,5.0,5.0,1.0,3.0,3,1,4
20241018TMG02,2024-10-18,内側より下,27,0.0,0.0,0.0,0.0,25.0,4,9.0,6.0,5.0,1.0,4.0,3.0,4.0,1,3,4
20241018TMG03,2024-10-18,内側より上,31,0.0,0.0,0.0,0.0,38.0,1,0.0,10.0,5.0,5.0,5.0,5.0,4.0,4,6,5
20241018TMG04,2024-10-18,内側より下,30,0.0,0.0,0.0,0.0,21.0,6,10.0,9.0,5.0,4.0,4.0,1.0,1.0,3,2,1
20241018TMG05,2024-10-18,内側より上,39,0.0,0.0,0.0,0.0,25.0,3,10.0,7.0,3.0,4.0,4.0,1.0,4.0,1,2,3
20241018TMG06,2024-10-18,内側より下,27,0.0,0.0,0.0,0.0,24.0,4,14.0,7.0,5.0,2.0,3.0,2.0,4.0,2,1,5
20241018TMG07,2024-10-18,内側より下,32,3.125,0.0,0.0,0.0,22.0,5,12.0,6.0,5.0,1.0,3.0,3.0,3.0,1,2,5
20241018TMG08,2024-10-18,内側より上,26,7.6923076923076925,3.8461538461538463,0.0,3.8461538461538463,14.0,6,18.0,4.0,3.0,1.0,3.0,2.0,1.0,1,2,3
20241018TMG09,2024-10-18,内側より下,26,3.8461538461538463,0.0,0.0,0.0,25.0,3,7.0,4.0,3.0,1.0,4.0,4.0,4.0,1,3,6
20241018TMG10,2024-10-18,内側より下,27,0.0,0.0,0.0,0.0,28.0,2,2.0,7.0,5.0,2.0,5.0,3.0,4.0,1,2,4
20241018TMG11,2024-10-18,内側より下,27,0.0,0.0,0.0,0.0,21.0,4,7.0,6.0,5.0,1.0,4.0,1.0,4.0,1,4,5
20241018TMG12,2024-10-18,内側より上,38,2.6315789473684212,0.0,2.6315789473684212,2.6315789473684212,24.0,4,14.0,4.0,3.0,1.0,3.0,5.0,3.0,2,1,3
20241019TMG01,2024-10-19,内側より上,40,0.0,0.0,0.0,0.0,15.0,5,19.0,3.0,2.0,1.0,3.0,1.0,3.0,3,1,2
20241019TMG02,2024-10-19,内側より下,104,0.9615384615384616,0.0,0.0,0.0,33.0,2,6.0,10.0,5.0,5.0,4.0,5.0,2.0,3,1,2
20241019TMG03,2024-10-19,内側より上,29,0.0,0.0,0.0,0.0,17.0,6,20.0,3.0,2.0,1.0,3.0,1.0,4.0,1,3,2
20241019TMG04,2024-10-19,内側より上,24,0.0,0.0,0.0,0.0,18.0,6,11.0,2.0,1.0,1.0,3.0,3.0,3.0,1,5,2
20241019TMG05,2024-10-19,内側より下,12,8.333333333333334,8.333333333333334,0.0,8.333333333333334,18.0,6,14.0,6.0,3.0,3.0,3.0,1.0,2.0,2,3,5
20241019TMG07,2024-10-19,内側より上,26,3.8461538461538463,0.0,0.0,0.0,30.0,3,6.0,8.0,3.0,5.0,3.0,3.0,4.0,2,3,1
20241019TMG09,2024-10-19,内側より下,26,0.0,0.0,0.0,0.0,29.0,2,7.0,10.0,5.0,5.0,4.0,1.0,4.0,1,4,3
20241019TMG10,2024-10-19,内側より下,27,0.0,0.0,0.0,0.0,18.0,6,19.0,4.0,3.0,1.0,3.0,2.0,3.0,1,6,3
20241019TMG11,2024-10-19,内側より下,29,0.0,0.0,0.0,0.0,28.0,2,7.0,8.0,3.0,5.0,3.0,4.0,2.0,1,3,4
20241019TMG12,2024-10-19,内側より上,34,0.0,0.0,0.0,0.0,20.0,3,16.0,6.0,5.0,1.0,3.0,2.0,3.0,1,2,3
20241020TMG01,2024-10-20,内側より上,30,0.0,0.0,0.0,0.0,25.0,3,11.0,10.0,5.0,5.0,4.0,2.0,1.0,4,1,2
20241020TMG02,2024-10-20,内側より下,21,4.761904761904762,0.0,4.761904761904762,4.761904761904762,16.0,6,19.0,6.0,5.0,1.0,3.0,2.0,1.0,4,5,2
20241020TMG03,2024-10-20,内側より下,105,0.9523809523809523,0.0,0.0,0.0,28.0,1,0.0,4.0,3.0,1.0,5.0,4.0,5.0,3,4,6
20241020TMG04,2024-10-20,内側より下,27,0.0,0.0,0.0,0.0,22.0,6,4.0,4.0,3.0,1.0,5.0,3.0,3.0,5,2,6
20241020TMG05,2024-10-20,内側より上,36,0.0,0.0,0.0,0.0,18.0,6,18.0,4.0,3.0,1.0,3.0,2.0,3.0,4,2,5
20241020TMG06,2024-10-20,内側より上,38,2.6315789473684212,0.0,0.0,0.0,38.0,1,0.0,8.0,3.0,5.0,5.0,5.0,5.0,3,6,2
20241020TMG07,2024-10-20,内側より上,34,2.9411764705882355,0.0,0.0,0.0,27.0,2,3.0,10.0,5.0,5.0,4.0,3.0,1.0,1,3,2
20241020TMG08,2024-10-20,内側より下,4,0.0,0.0,0.0,0.0,17.0,6,22.0,4.0,3.0,1.0,4.0,2.0,2.0,4,3,2
20241020TMG09,2024-10-20,内側より上,42,0.0,0.0,0.0,0.0,27.0,4,3.0,10.0,5.0,5.0,4.0,3.0,1.0,1,3,2
20241020TMG10,2024-10-20,内側より下,32,0.0,0.0,0.0,0.0,29.0,2,2.0,4.0,3.0,1.0,4.0,5.0,5.0,2,6,4
20241020TMG11,2024-10-20,内側より下,21,0.0,0.0,0.0,0.0,14.0,6,26.0,6.0,5.0,1.0,3.0,1.0,1.0,1,2,3
20241020TMG12,2024-10-20,内側より下,105,0.9523809523809523,0.0,0.0,0.0,24.0,3,11.0,5.0,3.0,2.0,3.0,2.0,5.0,4,5,6
20241021TMG01,2024-10-21,内側より上,43,0.0,0.0,0.0,0.0,20.0,6,14.0,6.0,1.0,5.0,5.0,1.0,1.0,5,4,1
20241021TMG02,2024-10-21,内側より下,32,0.0,0.0,0.0,0.0,21.0,5,11.0,8.0,3.0,5.0,4.0,1.0,1.0,5,4,6
20241021TMG03,2024-10-21,内側より下,20,0.0,0.0,0.0,0.0,19.0,5,17.0,6.0,5.0,1.0,4.0,1.0,3.0,1,5,2
20241021TMG04,2024-10-21,内側より上,31,0.0,0.0,0.0,0.0,22.0,4,12.0,7.0,3.0,4.0,5.0,1.0,2.0,1,5,2
20241021TMG05,2024-10-21,内側より上,34,5.882352941176471,0.0,0.0,0.0,40.0,1,0.0,10.0,5.0,5.0,5.0,5.0,5.0,1,6,4
20241021TMG06,2024-10-21,内側より上,43,0.0,0.0,0.0,0.0,24.0,5,14.0,7.0,3.0,4.0,5.0,2.0,2.0,5,4,3
20241021TMG07,2024-10-21,同じ,28,0.0,0.0,0.0,0.0,26.0,3,4.0,8.0,5.0,3.0,5.0,2.0,3.0,4,6,5
20241021TMG08,2024-10-21,内側より下,36,0.0,0.0,0.0,0.0,24.0,4,9.0,4.0,3.0,1.0,5.0,2.0,5.0,1,3,2
20241021TMG09,2024-10-21,内側より下,27,0.0,0.0,0.0,0.0,24.0,5,6.0,8.0,3.0,5.0,5.0,2.0,1.0,1,5,2
20241021TMG10,2024-10-21,内側より下,22,0.0,0.0,0.0,0.0,20.0,5,16.0,6.0,5.0,1.0,5.0,1.0,3.0,2,1,6
20241021TMG11,2024-10-21,内側より下,27,3.7037037037037037,0.0,0.0,0.0,23.0,6,15.0,6.0,5.0,1.0,4.0,2.0,4.0,1,3,4
20241021TMG12,2024-10-21,内側より下,33,0.0,0.0,0.0,0.0,26.0,4,10.0,6.0,5.0,1.0,5.0,3.0,4.0,1,4,3
20241031TMG01,2024-10-31,内側より上,43,16.27906976744186,11.627906976744185,2.3255813953488373,13.953488372093023,20.0,5,14.0,4.0,3.0,1.0,3.0,1.0,5.0,1,2,3
20241031TMG02,2024-10-31,内側より下,37,2.7027027027027026,2.7027027027027026,0.0,2.7027027027027026,28.0,2,6.0,4.0,3.0,1.0,5.0,4.0,5.0,2,1,6
20241031TMG03,2024-10-31,内側より上,37,2.7027027027027026,0.0,0.0,0.0,22.0,4,12.0,4.0,3.0,1.0,3.0,2.0,5.0,4,2,3
20241031TMG04,2024-10-31,内側より下,22,0.0,0.0,0.0,0.0,28.0,2,2.0,6.0,3.0,3.0,5.0,3.0,4.0,3,2,5
20241031TMG05,2024-10-31,内側より下,36,2.7777777777777777,0.0,2.7777777777777777,2.7777777777777777,22.0,5,14.0,6.0,5.0,1.0,3.0,2.0,4.0,4,3,5
20241031TMG06,2024-10-31,同じ,17,11.764705882352942,0.0,5.882352941176471,5.882352941176471,35.0,1,0.0,8.0,3.0,5.0,4.0,5.0,4.0,1,2,5
20241031TMG07,2024-10-31,内側より下,36,0.0,0.0,0.0,0.0,34.0,1,0.0,8.0,3.0,5.0,5.0,4.0,4.0,1,5,4
20241031TMG08,2024-10-31,内側より下,33,15.151515151515152,6.0606060606060606,6.0606060606060606,12.121212121212121,26.0,2,4.0,4.0,3.0,1.0,3.0,4.0,5.0,1,2,5
20241031TMG09,2024-10-31,内側より上,40,5.0,0.0,5.0,5.0,21.0,6,9.0,6.0,5.0,1.0,4.0,2.0,3.0,1,2,6
20241031TMG10,2024-10-31,内側より上,40,5.0,0.0,2.5,2.5,25.0,4,10.0,8.0,3.0,5.0,4.0,2.0,2.0,1,3,2
20241031TMG11,2024-10-31,内側より下,34,2.9411764705882355,0.0,0.0,0.0,15.0,6,18.0,6.0,5.0,1.0,4.0,1.0,1.0,1,4,2
20241031TMG12,2024-10-31,内側より下,34,2.9411764705882355,0.0,2.9411764705882355,2.9411764705882355,24.0,4,12.0,6.0,5.0,1.0,5.0,2.0,4.0,1,5,2
20241101TMG01,2024-11-01,同じ,37,0.0,0.0,0.0,0.0,28.0,3,6.0,6.0,5.0,1.0,5.0,3.0,5.0,1,4,6
20241101TMG02,2024-11-01,内側より上,41,4.878048780487805,2.4390243902439024,0.0,2.4390243902439024,15.0,6,19.0,4.0,3.0,1.0,4.0,1.0,2.0,1,3,4
20241101TMG03,2024-11-01,内側より上,38,7.894736842105263,0.0,2.6315789473684212,2.6315789473684212,20.0,6,16.0,3.0,2.0,1.0,4.0,4.0,2.0,1,2,3
20241101TMG04,2024-11-01,内側より上,28,3.5714285714285716,0.0,0.0,0.0,26.0,4,5.0,6.0,5.0,1.0,5.0,3.0,4.0,1,5,6
20241101TMG05,2024-11-01,内側より上,35,8.571428571428571,0.0,2.857142857142857,2.857142857142857,23.0,4,13.0,6.0,5.0,1.0,4.0,1.0,5.0,3,1,5
20241101TMG06,2024-11-01,内側より下,30,0.0,0.0,0.0,0.0,26.0,3,10.0,8.0,5.0,3.0,3.0,2.0,4.0,1,6,2
20241101TMG07,2024-11-01,内側より下,25,8.0,0.0,4.0,4.0,27.0,4,4.0,7.0,5.0,2.0,4.0,3.0,4.0,4,5,1
20241101TMG08,2024-11-01,内側より上,12,0.0,0.0,0.0,0.0,30.0,1,0.0,10.0,5.0,5.0,3.0,3.0,3.0,1,2,4
20241101TMG09,2024-11-01,内側より下,40,0.0,0.0,0.0,0.0,22.0,4,9.0,6.0,5.0,1.0,3.0,2.0,4.0,1,2,5
20241101TMG10,2024-11-01,内側より下,37,0.0,0.0,0.0,0.0,17.0,6,17.0,3.0,2.0,1.0,3.0,1.0,4.0,3,4,2
20241101TMG11,2024-11-01,内側より下,40,0.0,0.0,0.0,0.0,25.0,3,12.0,4.0,3.0,1.0,4.0,4.0,4.0,1,3,4
20241101TMG12,2024-11-01,内側より下,33,3.0303030303030303,0.0,3.0303030303030303,3.0303030303030303,21.0,4,13.0,8.0,3.0,5.0,4.0,1.0,1.0,2,1,4
20241102TMG01,2024-11-02,内側より下,55,12.727272727272727,9.090909090909092,3.6363636363636362,12.727272727272728,22.0,4,11.0,4.0,3.0,1.0,5.0,2.0,4.0,1,2,4
20241102TMG02,2024-11-02,内側より下,41,7.317073170731708,2.4390243902439024,2.4390243902439024,4.878048780487805,25.0,4,6.0,8.0,3.0,5.0,4.0,3.0,1.0,1,3,2
20241102TMG03,2024-11-02,内側より下,31,0.0,0.0,0.0,0.0,21.0,5,11.0,8.0,3.0,5.0,4.0,1.0,1.0,1,3,6
20241102TMG04,2024-11-02,内側より下,38,2.6315789473684212,0.0,0.0,0.0,25.0,4,7.0,9.0,5.0,4.0,4.0,2.0,2.0,3,5,6
20241102TMG05,2024-11-02,内側より下,37,5.405405405405405,0.0,5.405405405405405,5.405405405405405,26.0,3,3.0,8.0,5.0,3.0,5.0,3.0,2.0,1,2,3
